id,chinese,translation
db4c53aff874762d866fe827f4302361391ea54e,請聽,Silakan dengarkan
31c77e2e0e34a8d4120ee917dd1a63e60b9c4a22,我會數 阿美族 數字,Saya akanhitung Ameri  angka
dd1895bab53ba6b2e6b0a113df5b5edad634dcf2,一 二 三 四 五 六 七 八 九 十,Satu Dua Tiga Empat Lima Enam Tujuh Delapan Sembilan Sepuluh
d00ad53e97afde8aabcebc8cbb1aeb34d5c440a1,我有一隻狗,Saya punya seekor anjing
06fe74f6a0d626f86e5a6bd721b8d4dd54978d93,你有二隻貓,Anda punya dua kucing
8edda52945f0cd55d708375bceea0d3f71d686ae,他有三隻豬,Dia punya tiga babi
191f01a8e781fee0efa892dc136a87c1e83a38ac,我們有四隻牛,Kami memiliki empat sapi
e65a3b1ddb97a356c31add273cbb29e696f98f2d,你們有五隻羊,Kamu memiliki lima domba
3312d83e8c271bd280431d65a13cd6e403090333,他們有六隻猴子,Mereka memiliki enam seekor monyet
37606b00752b2ec845138c11029123805dc46f06,我有七隻鼠,Saya punya tujuh tikus
ef9d8dc6a6c2319a1971c9b78d23ea91e6290351,你有八隻雞,Anda punya delapan ayam
4348d7bcda8e71566b7ed4f6166a642c870ba6cf,她有九隻鳥,Dia memiliki sembilan burung
3f3fb1d0879d6ed2f4f2cd89d54b5905559b89c3,我們 包含式 有十條魚,Kita 包含式 Ada sepuluh si ikan
02cdb15938c97ab2b3c0ac74f636be0ab3550620,你有幾隻狗,Anda punya beberapa anjing
e26a6bc6c2af2a882cec3be7d28368cc5a6bc892,我有幾隻貓,Saya punya beberapa kucing
a4d76eb23eb5c793c1c3e58cbf27c07eee3695f2,他有幾隻豬,Dia punya beberapa babi
8dd29aedcfeb4d4e8b8fcf05b7f8beef7e70aa4d,你們有幾隻牛,Kamu punya beberapa sapi
6485ec06a87311e0c275d08267320f3ebf7947d3,我們 排除式 有幾隻羊,Kita 排除式 Ada beberapa domba
24d95000ef9b305c0d0f1ff151997726aca2f6c1,他們有幾隻猴子,Mereka memiliki beberapa monyet
cd3c3ba4a38e55c3af573626c233d17e9c7c54ee,你有幾隻老鼠,Anda memiliki beberapa tikus
42413430f535ad4d0efcae931b65564f36e13401,我有幾隻雞,Saya punya beberapa ayam
60df82df860e58c1a8cfb910c8abeec1ce34d5d3,她有幾隻鳥,Dia punya beberapa burung
78fd1ee8c95a919245034c9d2c22083cc8e9e881,我們 包含式 有幾條魚,Kita 包含式 Ada beberapa si ikan
eb61d5de18d8075585e0dabab5cb81715b808544,我七歲了,Saya umur tujuh tahun
09e3665eca518d35f296dc8fce0cf2aa0da2b607,他八歲了,Dia umur delapan tahun
cd99a8eff235257c409d7678b0430907837f9909,你九歲了,Kau umur sembilan tahun.
903199fc3f7019ea1287f72643cb046209aa0c0c,我的朋友十歲了,Teman saya umur sepuluh tahun
ea49c936c1365fe9f2451fea818ef979e37c2f4c,他的朋友也十歲了,Teman nya juga umur sepuluh tahun
3c33bb0fa5df5ac6472593d7fdb4b37e6daa8f4b,這個小孩六歲了,這個小孩六歲了
8dd7809c9a2c424ee4f6744670a2ec4ccca2ab1d,這個青年十五歲了,這個青年十五歲了
c92e3ac72476075e0261014fd0ab80aa8fdb9932,那個小姐也十五歲了,Yang gadis itu juga umur 15 tahun
eaa3ada0f80079f2fee4024aa1eb7738133750de,你幾歲了,Kau berapa tahunnya?
01addd5a046c60c742ece2fe459a0f92057a413b,他幾歲了,Dia berapa tahunnya
2f505fcf62b9b05e8d62be3698e8c7bd18f35b45,我幾歲了,Saya berapa tahun sudah
ae9b5ee3d06821c5619a730a4f41c6428e407db2,你的朋友幾歲了,Berapa umur teman Anda?
d31d026149994701eade6a4a50b0461f9bc0b103,他的朋友幾歲了,Teman nya berapa tahunnya
9bf91a75a88be599b878acd004540b30fb0bc751,這個小孩幾歲了,這個小孩幾歲了
242b31bf0df5418fa2abaef7c0b79fca13eae900,這個青年幾歲了,這個青年幾歲了
a991148eeaa5180d7d6b55aac758653e03519e11,那個小姐幾歲了,Berapa tahun si mbak itu?
b05fb1b419a4e0deb363032ca1890ed1114766b2,一,I
f3d6433b0627a8305ef34a9782c02dd36ee74a48,二,II
7178504737222550e52383a2829aa740582eb47a,三,Tiga
6e92957966a71d3155139ecab970d375a9fa8594,四,Empat
53f3121a0cab9c772d1efb611190d3c57ccbfb31,五,Lima
7b423f430e72403fa86be10f787b31f9cc732343,六,6.
e747979cfe6fcd352732ec5047824715432a73d1,七,7.
24129493a60178ea243115c5e9372d43fe7d2950,八,Delapan
89b2d601a3e6ee4b2a7bf68056443afbbee08a6e,九,Sembilan
064f9fb561bba8c4ae113847ce13cb1da886ca85,這隻狗四歲了,Ini anjing umur empat tahun
1a1372472b769f8a50896e3bcd488b81ecc47b88,那隻貓三歲了,Kucing itu umur tiga tahun
cf6930b2a870038f4bb4a8176cb7bbffd69f8d67,這隻狗幾歲了,Anjing ini berapa tahunnya?
a2f2da26e7aead94fb7724d10ccdc16a9d50580e,那隻貓幾歲了,Kucing itu berapa tahunnya
a8dd68afcc610737f0c6b3cbb522e7dd4710173e,十,Sepuluh
d967879e8976da7dc5beba9b67d54682445f2e80,十一,十一
b0b183eff6def91c3b01f5d050dfc4f9de9ed38e,十二,十二
39c5153aefabfa54617b8a01260e19c4ed64348f,十三,十三
f87e3b48040b6f95df5cb56197de5943e4463b53,十四,十四
a8336e7bbd81a64341041bb0ae7279a891759dc5,十五,十五
0e4b2c3bd198c9109f7520d03737fde0caf9cbed,說,bilang
44afc098cb884d40ced30636ef73e3f9ff28787c,生病,Sehat sakit
544df13ab662c03ec526cc09b93372a4ab4dc34f,去處,Pergi mana
1eaa74be416bd907ee654727cabe8ba35dd6bc0c,買,Beli
4934b481c55a8bc935ce7a5c391c4e042b155985,物品,Barang
b53cbc37a845d1fb47f15b026a4ff458d7d3e402,存 錢 儲存 放置, Simpan  Uang  Simpan  Letakkan
0cec72c0507d0fd8932398a8bc48ae5b1c6cf50a,錢, Uang
3f923c59c7563b1b6afa15bff680ab0bd97c93f0,信件,Surat
9087ec90917cf9eb57166249bfdf2a33eaa6d6d8,他處,Di mana
eda846c46a37343a3fec29dff2ae5c854b575c40,海,Laut
34753f2541150b6fcabcb9bd799225e59a48d38c,我們住在都市裡 生活很方便,Kami tinggal dalam kota Hidupnya nyaman
84b8f397ee8f06d00ba05349f52d1d9dfc1ff98b,如果我生病 我家附近就有醫院,Jika saya sakit ada rumah sakit di dekat rumah saya
b6a09f6c7b792504bd52777cd5f1b18b1ab9474a,如果我要買東西 我家附近就有商店,"Jika aku mau beli barang, di dekat rumahku ada toko"
64d0d29c9f7b48bbff3871e5bd39e9eb82461265,如果我要存錢 我家附近就有銀行,Jika aku mau menyimpan uang ada bank di dekat rumahku
a918e3d0e642d9bb61a1c22afe57b9e32b785cd3,如果我要寄信 我家附近就有郵局,Jika aku mau mengirim surat ada kantor pos di dekat rumahku
f625dc7909ee950fbcf8acd6f4c9f0a640f5bf30,如果我要去別的都市 我家附近就有車站 而且有很多種車輛 公車 計程車 火車 有時我也可以坐摩托車和腳踏車,"Jika saya mau ke kota lain ada stasiun di dekat rumah saya dan banyak jenis kendaraan bus, taksi, kereta api kadang saya juga bisa naik motor dan pejalan kaki"
83be238495d2be50ade12ccddcb74dbe739a1a88,如果我生病了 我要去哪裡,Jika saya sakit yang Saya pergi ke mana
184192b595da542295865c1f013aea45553d2a58,如果你生病了 你要去醫院,Jika kau sakit Kau pergi ke rumah sakit
41510badb090d3098ddc2e23f9b325b34cecad46,如果我要買東西 我要去哪裡,Jika aku mau beli barang Aku mau ke mana
373cd10ab3bb3d5a657717a8c18b293d1c28ad22,如果你要買東西 你要去商店,Jika mau beli barang Anda pergi ke toko
2f476f4fcf443c3a53324540011a30831618eef6,如果你生病了 你要去醫院,Jika kau sakit Kau pergi ke rumah sakit
b2e99c4dfede741ee47fb789e4ca1f8a52f90666,你生病了,Kau sakitnya
fa88edb66bc35972942b7e65ad4ab9f0eca3f291,你去醫院,Anda pergi rumah sakit
78b911301d56799860089a172d2d5677ae8bedb3,如果你要買東西 你要去商店,Jika mau beli barang Anda pergi ke toko
2f1c562b7bf537f38dd7d83134cfb521d379ac1f,你要買東西,Anda mau beli barang
bcf1d71b546457545fa2364a1e8c21a42cf51069,你去商店,Anda pergi toko
acd7a7bc711ad1d01241bfafe4f6e3b96d38c561,如果你要存錢 你要去銀行,Jika mau menyimpan uang Anda pergi ke bank
3d94f1e57162bc9f813c6a60f21860fef99ea6b2,你去存錢,Anda pergi menyimpan uang
de3dd4b8c0a6e0572b57bf6a435adda113ff57a5,如果你生病了 你要去哪裡,Jika sakit sudah Kamu pergi ke mana
f0687a7fc31a20be82f15040728c27743d503f62,我生病了,Saya sakitnya
e8df27d5adf5e59e864db1e7239e831694eac9c9,你要去哪裡,Kamu pergi ke mana
0f8dce7ff80d1b3a8bee6a369a427a61fb3318a8,如果我要買東西 我要去哪裡,Jika aku mau beli barang Aku mau ke mana
1b0a020168a4990be049142dd1e13d8345ba4886,我要買東西,Aku beli barang
e227cc1f96d598adc8d804a7366da854ecdd0ed4,你要去哪裡,Kamu pergi ke mana
7a6dd917b08009ecf67490e271fe393691d158ea,如果我要存錢 我要去哪裡,Jika aku mau menyimpan uang Aku mau ke mana
6ba26caf4a09454a9621aacbbde0431f3ea46968,我要存錢,Aku ingin menyimpan uang
8981c834430b0998a7ea11be30ca348ea083d314,都市,都市
2db5ccc6366ec8d9d899fbfe661704495538cae6,生活,Hidup
773f4fc946d8614ac978bec528f910074af75957,方便, Kemudahan
ee863339ad6289277563df1b1c333dc19131cc95,附近,dekat 
de75befb78276d3d586bccc1e095063269a578b3,買,Beli
641fb172d137eca5d6234fb437e793f1be5ac47f,商店,Toko
69829bb718aeaf3285cc06ef40b4d28a9128a87e,銀行,銀行
4bd5bf38886faa50a370325cfa075812af3c681b,寄 信, Surat
20ced57ac09a1ac6c42da8a7009866bae8a5f59f,如果我要去國外 我可以很快就到機場,Jika aku mau pergi ke luar negeri aku bisa segera saja ke bandara
7c238f31c8bd7e9bb09ff5357227775d4ef8bd72,都市的生活真的很方便,Hidup di kota sangat nyaman
e97919a2306bffe1356be2e02d3e4600ceb81890,你去銀行,Anda pergi bank
5d86a7c903fd63239e29bf87b337f27d252752a6,如果你要寄信 你要去郵局,Jika mau mengirim surat Anda pergi ke kantor pos
b154d79d226334bb146d24d73fd596c7b3c7c45d,你去寄信,Anda pergi kirim
01963f353c0201b42e94d46f1df1ebe63fdbb9f8,你去郵局,Anda pergi kantor pos
22ff77824537cdeff480f69a8a12c593fa39ec43,如果你要去別的都市 你要去車站,Jika pergi ke kota lain Anda pergi ke stasiun bus
ed4ebcab897586e9a447e51597791a9ba657ba48,你去別的都市,Anda pergi kota yang lain
bbe11b64c09ecc6d6ef7f2ef361c5d30b257e865,你去車站,Anda pergi stasiun mobil
c200b59cbf2e43f1ee88d877faef49f473faf9d2,如果你要去國外 你要去機場,Jika pergi ke luar negara Anda pergi ke bandara
15f77e150ff9ecebea27d023a22e3c2ccd21e0b0,你去國外,Kau pergi luar negeri
821df1ec0bdce2e03464d38ed6a0b915719d2269,你要去哪裡,Kamu pergi ke mana
c44069893852e239a0f7854ea14cac436dbae15c,如果我要寄信 我要去哪裡,Jika aku mau kirim surat Aku mau ke mana
209f603cdb008179d13bfc59c99e4d8323bcb10a,我要寄信,Saya kirim surat
767aecee93589152fabad46600a7216d073a8e90,你要去哪裡,Kamu pergi ke mana
54c830d247e3e2ecaf0b1dbd1340fa8999625d14,如果我要去別的都市 我要去哪裡過夜,"Jika aku mau ke kota lain, aku mau ke mana bermalam"
ed4989744bda9f528a77d0fe26c64005f36b224b,我要去別的都市,Saya mau ke kota yang lain
e945a3e0597830b0698a0db37e34e28550bb814d,你要去哪裡,Kamu pergi ke mana
8f56e1ff002f682cefdbd64a744cfff253a1f040,如果我要去國外 我要去哪裡搭飛機,Jika aku mau ke luar negeri Aku mau ke mana naik pesawat
430d12d3c4c8a78ffe0e7621bc2cafb34ec754b7,我要去國外,Saya mau ke luar negeri
413b2db04e54b17b3bad2d9014b7b2a3469adf1f,車站,Stasiun mobil
1e9b650a84ebc9fda2e294f4f501b735067c5171,車輛,Kendaraan
b633f1d3d1044ac8d05576a52cae2aded3d6e56d,公車,Bus
08573a6413c55283c72e97fc96d502422fc65354,計程車,Taksi
f014e35a59c70442b083956e8c329e03967ebf0b,火車,Kereta api
74e4198b126903665aaf977c663db2275bba5bd2,摩托車,Motor mobil
8d7c1653c5ba86e74c5d705a5379ff7063e33ef0,機場,Airport
bbd97e938663c68f5acacfddad06cb420de1db8f,你要去機場,Anda pergi bandara
cb01733cef02c70374ff6c968903a604ce7bf7fe,你要去哪裡,Kamu pergi ke mana
f455d604b91c269d32d12e459da45c0db8e55332,哪裡,哪裡
9678072e60412fa03910a77b32aaa9178269a1c9,在,Di
1954f1d334c6b801cf313eedf3495b48584ef500,前面,Depan
8652f4b62e534ffed66b151f90e67f545a978a09,旁邊, sebelah
f879c8894482be6667b3d0923397662ff1cbc369,有,Ada
470873ef6736b8bde06cef679cd36403b81c4e39,走路,Berjalan
dbea8e4e4d9066c2688f32c6d14ec7a64ff91f2f,去,Pergi
33d08902995c1be752636c68cebdce0c5b1dd317,很多,Banyak
f40917cfc0aef722474ca709a7ee9ac4ee5eaef7,喜歡, suka
12e9ebb2bcdbd0cc243553b507df3917f709cd9c,你們的部落裡有學校嗎,Kamu suku yang ada sekolah?
9385267dd6c1f045c9c98a0538a181f9487bccfb,你們的部落裡有教堂嗎,Kamu suku yang ada gereja?
99b594878d4e9c8113b33083ef4d826acb178c79,你們的部落裡有書店嗎,Kamu suku yang ada toko buku?
0416f690d8c5d250665082d6b8ec407452d75c8e,你們的部落裡有餐廳嗎,Kamu suku yang ada restoran?
39e798d7732b725e67bc5bd17a3ac6a84dfcead0,你們的部落裡有商店嗎,Kamu suku yang ada toko?
523a143ace9d55f05f7891ed09dd3508380f1d90,你們的部落裡有郵局嗎,Kamu suku yang ada kantor pos?
d05f435b5a8376a4e2dc0a9e8937fb4a56637ab1,你們的部落裡有醫院嗎,Kamu suku yang ada rumah sakit?
8b81e27027f6d27af25a7ad68d3ee922e12496eb,你們的部落裡有山嗎,Kamu suku'nya ada gunung?
77aa67dfbce7b4abe372d7295e39bc4c5b045105,你們的部落裡有小溪嗎,Kamu suku'nya ada sungai kecil?
6f004c156b708f946472716f4ef1b6cf860b8a18,我們的部落裡有學校,Suku kami ada sekolah
49650b984d63721eeaa02eaadf8680343165043e,我們的部落裡有教堂,Kami memiliki gereja dalam suku
98da5511eced4a1ee6a9f49324b26d962579ecc8,我們的部落裡有書店,Suku kami ada toko buku
50bce9bba2b21b7a074946b684704092624ede26,我們的部落裡有餐廳,Suku kami ada restoran
c8947ab63ae51ab4b9ddafd78285f85d2185a995,我們的部落裡有商店,Kami memiliki suku di toko
495851b78c221fb17bc073b2c695f94bdb314aaa,我們的部落裡有郵局,Suku kami ada kantor pos
c033764add4047b445a51d6b68c259ef2a91ca2d,我們的部落裡有醫院,Kami memiliki rumah sakit di suku kami
7d2621ba10ad4d31e1ab432f2a5828c3bc213f22,我們的部落裡有山,Suku kami ada gunung
cb531d6065c247996dc79bde450fe976c6e470aa,我們的部落裡有小溪,Suku kami ada sungai kecil
292aa390368ad3ffbdd940446ce7427087769e72,我們的部落在花蓮,Suku kami di florent
52bb21a430d4b3620d383c00fb1cad8164feffff,我們的家在我們的學校前面,Rumah kami di depan sekolah kami
bee1aac088c22bd0b07d3cf23e3468f8a7f23dbd,我們的學校就在我家前面,Sekolah kami berada di depan rumah saya
928ddadabe6face0dff04a155735529e89e2f2b5,那間教堂就在我們的學校旁邊,Gereja itu berada di sebelah sekolah kami
7d5a5490c094cffee3a47d1bb3bec7084c9ed3bd,那家書店在教堂旁邊,Toko buku itu di sebelah gereja
c663cee7ebd60b52cb5ae2e1b6f62fbf7ac1f76a,那家餐廳在書店旁邊,Restoran itu di sebelah toko buku
274a489b59fd22d3a9b7c0b3804eca425a53bb94,那間商店在餐廳旁邊,Toko itu di sebelah restoran
0bc29c45d494d95595ba7475a89d4df431e563ec,那間郵局在商店旁邊,Itu kantor pos di sebelah toko
800aa49e134f8c16f1a9051c5fbbf1c7feef418f,那間醫院在郵局旁邊,Rumah sakit itu di sebelah kantor pos
7bcae9852ff17eb635c42dcf62e2bdeb1a999900,這是我們的部落,Ini suku kita
faf57a46de1e66249c821e4ecf434a789c3c95b7,我們的部落很漂亮,Suku kami sangat cantik
dbcad4daa518c2d018f1f99869da9186427a0b04,我們的家就在這部落裡,Rumah kami berada di suku ini
95806b23b65f887c69651a138a2f531abb47d35e,我們的學校就在我家前面,Sekolah kami berada di depan rumah saya
a01c05d3f224ddb0a2b61540fc3e5cacebfd877d,我天天走路去學校,Saya berjalan setiap hari ke sekolah
9bfeb6b39f0a0cc1cab8151e5ff6ecd73e1a0194,我們部落裡還有書店 教堂 餐廳 郵局和醫院,"Kami suku di ada toko buku, gereja, restoran, kantor pos dan rumah sakit"
c385966e405ee158a203d1a1a778682e674fe026,醫院在郵局旁邊,Rumah sakit di sebelah kantor pos
22ab5d2f3eb2d20f83da9c24be07c6fb33e44674,我們部落裡還有很多山 小溪和橋,Kita suku di masih banyak gunung Sungai dan jembatan
94cb49a9ec48ca7142b0e39ef98c708a2d01afee,你們的部落裡有橋嗎,Kamu suku yang ada jembatan?
94688983cc228e5283d3e00ac5a3f0fc7e0cb530,我們的部落裡有橋,Kami memiliki jembatan dalam suku
076431894191b6b71e54da6777f3d02c21cebf3f,我很喜歡我們的部落,Saya sangat menyukai suku kita
cd61ced4e87ec1552d2da1f0ed61819a32175ef6,部落,Suku
920f807f29c3519a814471c9272c363755d67715,家,Rumah
85da19af9afb9586fee34e9829494fe7a1a149ae,學校,Sekolah
b65806818adcc5b2580218f1f11d1702ac924f9d,教堂,Gereja
5c470d72c98746cca00999fb467a1e93e59be2da,書店,Toko buku
7a3ddbdd997ca9229b71cfa0b7edae18f6f017bc,餐廳,Restoran
03046ba13359a7b039056dc901942c9a56f2eead,商店,Toko
daec1498493d303855886138ce192a8109b8e07e,郵局,Kantor pos
96ddb00cec85efb0d748958c64ad9fb449da5916,醫院,Rumah sakit
0f608146d446c73737673a68490b4293e16e21a1,山,Gunung
92673837f264848a2c963d36bbfacfc1b484e102,你們的部落在哪裡,Anda suku di mana
4d5e94b4427f310c230d21fde39e3b6329eed8e6,你們的家在哪裡,Kamu di mana rumah
c53b20484684b98d24d6d3a5106e966d7cda939b,你們的學校在哪裡,kalian sekolah di mana
cbdd94b7894c8ea8834c26410793c480d88066c1,那間教堂在哪裡,Itu gereja di mana
284fe147fcc4e295e4a419b5a119f53b874dac70,那家書店在哪裡,Toko buku itu di mana
2f7c8342749906afc55bcef2bfdce39c3bde59d5,那家餐廳在哪裡,Restoran itu di mana
a3ed8ce7ef5b4b01d557b25182ce91772fd722cf,那間商店在哪裡,Itu toko di mana
45f68ddad8a4e586dca061c938e5e146ebf0392f,那間郵局在哪裡,Itu kantor pos di mana
7a9ece1acc70abd205868771cb12fa863a009ef1,那間醫院在哪裡,Rumah sakit itu di mana
9a1e574c83d53e8de50687bc8e12b61f6a468cb5,小溪,Sungai kecil
b3fa42b178ddf3b68262dc341467d9e276becf3b,橋,橋
8b0cdf318003b484b204a786ce8d8a3e1b1ecf1d,你的家在哪裡,Rumahmu di mana
98c5052d521724babcf0cc86b17d78aacf557ae3,我的家在馬太鞍部落,Rumah saya di suku Ma Ta An
3468f23cebf978b5b9fd2dc93fdd838e48d07839,你們的部落裡有學校嗎,Kamu suku yang ada sekolah?
271e07cf130d5a12dce3a2c92df2cc38ea3e3f23,互相見面,Temu Satu Sama Lainnya
e8d4caac38d3277197daa3d92c04c3312dfffb2b,親戚,Kerabat
999b4eaa05177d35b474a79902165c747c5b6bfa,久的,久的
f1e9055e395f5b50a03b428864a6fcc6e09f2b5a,曾見過的,Sudah lihat yang
aec1cd57b345c4f33a6b81977b8b02846e0fa17b,忘記,Lupakan
558674adb9003350c02e3beb7158ff5ca7871520,飯 米,飯 米
3a74333a9c35193d1e00666813ff97c98c284934,菜,
5f039da9b7acf99c467fa9e8dbe5194e4ed616aa,食物 食物用品, Makanan  Barang makanan
d40a9a86133311c9fe6f7873e3206ed446df9067,圖 畫,Pikiran
65146e907dce1073ae146d46d4fdf2329a0b8717,畫圖,Gambar
80dbb9ea9e0aa79d61bd83d67a63451e243b177a,烹煮,烹煮
23ec5329f1e13a8e0df7474dd22edfe37c981c00,聚集, Gathering
d2dedb93c658823c2db9e03ac1a9e2a8df888998,奇怪,Aneh
e2c94c2c17f8db667e361a1eef38e71de324d0c0,到某處,Ke suatu tempat
8085701db844fbf41f7e5994927f79cf8ca5776c,在我們家裡 媽媽每天煮飯做菜 很辛苦,Di kita rumahnya  ibu setiap hari masak makan masak makanan sangat susah
879dc54fe28aa07138040f57b03e3010c66e6641,爺爺和奶奶有時會要大家回部落聚餐 所以很久沒見面的親戚就可以見面了,Kakek dan nenek kadang akan mau semua balik trib kumpul makan Jadi sangat lama nggak ketemu kerabat yang bisa ketemu
017d01cac4db85c3a98dd82f02ebcbaf6f39b794,我常常忘記這些很久沒見面的親戚的名字,Saya sering lupa nama-nama saudara yang sangat lama tak berjumpa
7f35170de621ca451ed522127ab381cf20749800,當我們的家人聚餐時 每一個家庭都會做一些原住民的菜,"Ketika keluarga kami berkumpul makan, setiap satu keluarga akan membuat beberapa hidangan pribumi"
fb9b92de0e3550ddf13aa765f0fe3e30b4464997,我很喜歡這些水煮的飯和菜 燒烤的肉和魚 和原住民特有的石頭火鍋,Saya sangat menyukai ini hidangan dan hidangan yang dimasak air daging dan ikan yang dipanggang dan pot batu khas penduduk asli
6515876f75fedfad776eb0cdf13031aa39368502,我非常喜歡這種家人一起聚餐的感覺,Saya sangat menyukai perasaan ini keluarga berkumpul makan bersama
90c8c21fb4db906affb880b2b4a4ea29a422f3a7,家人一起吃最好吃,Keluarga bersama makan terbaik
f8603ba976038adaeed1e687e178cf4ae16fba45,你們要去哪裡,Kamu pergi mana
72da0cb6ee5718059ac73d0fcf4672a3ea53c2d8,我們要回部落,Kita mau balik suku
bbe56b2b4b67ce01c95287a5551e9d1c7efbb84a,你們為什麼要回部落,Mengapa kalian mau balik suku
00e5f6a14ea7ed62ff50db4503151bec66430396,爺爺和奶奶要我們回部落聚餐 很久沒見面的親戚可以見面了,Kakek dan nenek mau kita balik suku kumpul makan Sudah lama tak berjumpa kerabat yang bisa ketemu
d931f63bb6713f3ecb93d795ee9c8922790f5e8f,我很喜歡這些水煮的飯和菜,Saya sangat menyukai makanan dan hidangan yang dimasak air ini
53e014e1ee45ae28827b0ad9929c28d3e83a6e9d,我很喜歡這些飯和菜,Saya sangat menyukai ini飯 dan hidangan
4fdab5bf3a4670ba2436bfe8c1f197c9431fbabe,人們用水煮這些飯和菜,Orang-orang pakai air memasak ini makan dan hidangan
f3a12126aa0e2729942aa387280e5650e0a6105f,我很喜歡這些燒烤的肉和魚,Saya sangat menyukai daging dan ikan yang dipanggang ini
8e4e10e38a2c9d5b69d881f206ab27dc88c1d24b,我很喜歡這些肉和魚,Saya sangat suka daging dan ikan ini
08f4eb3e745cb4c355a96a7297a7b4abea038504,人們燒烤這些肉和魚,Orang-orang bakar daging dan ikan ini
bef1983278060a532187953c72900391c0d895b2,家人一起吃的食物最好吃,Makanan yang makan bersama keluarga paling baik makan
6b94f0671f44f8ff48358e94d5b193af739ac874,這些食物最好吃,Ini makanan terbaik makan
0f56736ba17bcee1956562abf3b130e03da5318c,很久沒見面的親戚可以見面了,Lama Lama Tak Terjumpa Kerabat Bisa Terjumpa Lagi
83e4a5436b2538d5e2ada9b1a05fb9d70fe67619,親戚很久沒見面,Keluarga lama tak berjumpa
97ab5b80ad6fed87792596f374299d557bdf44ed,親戚可以見面了,Kerabat bisa ketemu lagi
95382e5ff711b66aaaa1665126684dfbd76925e1,我常常忘記這些很久沒見面的親戚的名字,Saya sering lupa nama-nama saudara yang sangat lama tak berjumpa
a3a567db4ac236733895fcd5d79c7e9619e39c39,我常常忘記這些親戚的名字,Saya sering lupa nama-nama para kerabat
1842ef77458c341f4b849518e7ff7d234eedb6cb,親戚很久沒見面,Keluarga lama tak berjumpa
a1c1be02ede0042bc83fb96051beb4ddddadccb2,我非常喜歡這種家人一起聚餐的感覺,Saya sangat menyukai perasaan ini keluarga berkumpul makan bersama
d9070e89bd34a1cfb9fca88c2e7947e3065fd911,我非常喜歡這種感覺,Saya sangat menyukai perasaan ini
aa2ec9d53df7e0dd1d25eac5d710dc7f0e667daa,聚餐,Pesta makan
4667b557fdec9f26e157a9a3e2258a07e35208a9,水煮,Air boil
6b9748154df19eaf068835488cbcce8cd68de318,燒烤,Barbecue
37380b995d727cf89aa4c69bb4da73fbf148731d,石頭,Batu
8c6d5c6ee679d7e0033c79d0a35b7f13a4547e61,火鍋,Ketukan
21355e4ba9d3f694737d368ef17bff40cd540ffa,飯,飯
2c831e7de28136614b2217a0b346fa1e9d1e5bd2,蔬菜,Sayuran
21007329a7b347e24f7547bf6de1f01a8427ff9d,肉,Daging
82b680d332872156a87d3a5cb046041e749f7306,家人一起吃,Pangan bersama keluarga
5e22ac91aabd95f808b4fa1abd5902c9616fa227,我朋友畫的這張畫很好看,Saya teman yang lukisankan ini bagus lihat
2f115bbc7a800878196ae2290522c7f50f53346c,這張畫很好看,Gambar ini bagus lihat
38e29cacab0d0071f67f07ba44c287f767e99d2e,我朋友畫這張畫,Saya teman lukisan ini
afb4bd9073f12b17afd45c1fbe8a476bfeb4cb73,我很喜歡吃爺爺和奶奶種的蔬菜,Saya sangat suka makan sayuran yang ditanam kakek dan nenek
201f491247b0279a930504ab588cff5d4fe3aec9,我很喜歡吃蔬菜,Saya sangat suka makan sayuran
bfe6e96a4c8175beb0a5843ceb1318e8ca9f17d0,爺爺和奶奶種的蔬菜,Kakek dan nenek tanam sayuran
99635febe4f7557074bf559f8fa0e844786eb1c8,家人一起聚餐,Keluarga Bersama Makan
0c96230913eb2f183f09ccdd137683770d66203d,我很喜歡那個勤勞的小孩子,Saya sangat menyukai yang pekerja keras anak kecil
a3254040aad2aa5b55c87fcbeb7b0cdc15a33db4,我很喜歡那個小孩子,Saya sangat menyukai yang kecil anak
577f808a91142c4daa90118c28ab7f1fe09dd6f1,那個小孩子很勤勞,Anak kecil itu sangat pekerja keras
6c22faab19a55829ab493a8bd6e4c060c327f0de,我常常拜訪住在山上的爺爺和奶奶,Saya sering mengunjungi kakek dan nenek yang tinggal di gunung
5e4d73c82be22bb9133e28129a6c2a5ad256afc1,我常常拜訪爺爺和奶奶,Saya sering mengunjungi kakek dan nenek
b38995f00b67ebe2b613a184141bb88b14a21cb6,爺爺和奶奶住在山上,Deddy dan nenek tinggal di gunung
ed4d06e625a300b60b64fc25e4fc6e17244a992d,魚,Ikan
6a8418bfc9cbe5de523e1b062e1adc104569c658,爸爸,Ayah
50795a560c1c94bde70a94ea60537a0f662f4742,媽媽,Ibu
70b254baab1c1c134775d38643ce135c04af20c0,全部 都,Seluruhnya
95bb1641eb77bd8233662313ca50da2159d808ab,你們,Kamu
04a702c8ddb02509aab18cc79f603d571ac6b7cb,否定詞, Negatif
6da42178adebc727ecc37acfbd46bf3b22c0c3d8,女孩們,Gadis-gadis
b77087a65cd43e442591825c6e16c46377f54759,我們,Kami
d74092a553b8233ee50a8e4073082e712c0d5d12,這些女孩是我的朋友,Gadis-gadis ini adalah teman saya
b9401d34c6e19431ea98f3731f5f431e4acd732f,她們都很漂亮,Mereka juga cantik
